provider_code,specialty_code,n_points,lag1_autocorrelation
RBK,X02,24,0.862019673455514
RBK,X04,24,0.8596420214013503
RBK,X05,24,0.9207761203725591
RBK,X06,24,0.8134643615427075
RBL,C_100,24,0.8864365074631034
RBL,C_101,24,0.7974215716572046
RBL,C_110,24,0.8506469617317021
RBL,C_120,24,0.6933108114191954
RBL,C_130,24,0.8991848616348987
RBL,C_140,24,0.773844060173752
RBL,C_300,24,0.6692562811747718
RBL,C_301,24,0.8970562876202908
RBL,C_320,24,0.638335180438173
RBL,C_330,24,0.772302100747177
RBL,C_340,24,0.8466776353955212
RBL,C_410,24,0.8346719415352177
RBL,C_430,24,0.5090306962984059
RBL,C_502,24,0.9520842760017575
RBL,X02,24,0.5776276602658873
RBL,X04,24,0.748006229426575
RBL,X05,24,0.5190969136518576
RBL,X06,24,0.789030357366185
RBN,C_100,24,0.8616540584630862
RBN,C_101,24,0.7966191284371266
RBN,C_110,24,0.7625745433232962
RBN,C_120,24,0.8996814334139789
RBN,C_130,24,0.8437320694887135
RBN,C_140,24,0.9443697285463275
RBN,C_150,24,0.33621859415905103
RBN,C_160,24,0.9471912089940334
RBN,C_300,24,0.6137598339375455
RBN,C_301,24,0.9303986503869649
RBN,C_320,24,0.9472267839195437
RBN,C_330,24,0.9099339346089818
RBN,C_340,24,0.43502222910955857
RBN,C_410,24,0.9245472514123525
RBN,C_430,24,0.7287093393018144
RBN,C_502,24,0.9234941658834307
RBN,X02,24,0.7574983003975709
RBN,X04,24,0.9282645690593052
RBN,X05,24,0.851919719617111
RBN,X06,24,0.7459280315249598
RBQ,C_170,24,0.9216004521623389
RBQ,C_320,24,0.8947182550185805
RBQ,C_340,24,0.8847641976224494
RBS,X04,24,0.9098385347537815
RBT,C_100,24,0.8936875372815491
RBT,C_101,24,0.7865644342618144
RBT,C_110,24,0.6798276769702747
RBT,C_120,24,0.9401839499368924
RBT,C_130,24,0.8558145272498584
RBT,C_300,24,0.939617573198942
RBT,C_301,24,0.9608817362694106
RBT,C_320,24,0.9500440853463831
RBT,C_330,24,0.8282351104164556
RBT,C_340,24,0.6767039583312501
RBT,C_410,24,0.9421841352672445
RBT,C_430,24,0.7975915781700336
RBT,C_502,24,0.6384620463347273
RBT,X02,24,0.8131515978068088
RBT,X05,24,0.866523900927618
RBT,X06,24,0.7807732199612163
RBV,C_101,24,0.18044221502330254
RBV,C_160,24,0.7409858875606151
RBV,C_502,24,0.44248451842003594
RBV,X02,24,0.8643075772426888
RBV,X05,24,0.4786731298416082
RC9,C_100,24,0.9711164791164615
RC9,C_101,24,0.9741370199155799
RC9,C_110,24,0.6584058672063459
RC9,C_120,24,0.9220847878521783
RC9,C_130,24,0.9648527760846343
RC9,C_140,24,0.8549814802106218
RC9,C_160,24,0.6510109789158532
RC9,C_300,24,0.9233712607515948
RC9,C_301,24,0.942801633538893
RC9,C_320,24,0.885072225687659
RC9,C_330,24,0.8746965814484006
RC9,C_340,24,0.7172686253206298
RC9,C_400,24,0.9506022098925543
RC9,C_410,24,0.9207231233487503
RC9,C_430,24,0.753165508258772
RC9,C_502,24,0.9725690065360801
RC9,X02,24,0.9235675375170014
RC9,X04,24,0.8946725498626678
RC9,X05,24,0.9664448427305563
RC9,X06,24,0.9356338056966637
RCB,C_100,24,0.5514315344275121
RCB,C_101,24,0.9259205209048634
RCB,C_110,24,0.792224121156662
RCB,C_120,24,0.7248229967802212
RCB,C_130,24,0.9131841326408766
RCB,C_140,24,0.8593354604360224
RCB,C_160,24,0.571538837938372
RCB,C_300,19,0.7732035516370024
RCB,C_301,24,0.8357224975549418
RCB,C_320,24,0.717575280360068
RCB,C_330,24,0.9028469149977177
RCB,C_340,24,0.6710505655104045
RCB,C_400,24,0.9724947610403739
RCB,C_410,24,0.8290354694075185
RCB,C_430,24,0.5651580288621889
RCB,C_502,24,0.9073204573527828
RCB,X02,24,0.8346136931771656
RCB,X05,24,0.9202111398828079
RCB,X06,24,0.7155320194012456
RCD,C_100,24,0.7793703394234234
RCD,C_101,24,0.9702165498372404
RCD,C_110,24,0.6017702387276331
RCD,C_120,24,0.9180020017733812
RCD,C_130,24,0.7760983689623282
RCD,C_140,24,0.562569094640344
RCD,C_301,24,0.9286680877097299
RCD,C_320,24,0.8969486412597748
RCD,C_330,24,0.9128834131817907
RCD,C_340,24,0.9283846544819581
RCD,C_400,24,0.8858535900982972
RCD,C_410,24,0.8312266174837779
RCD,C_430,24,0.6151691398146774
RCD,C_502,24,0.9558345082671467
RCD,X02,24,0.9359805930540598
RCD,X04,24,0.8971910972628308
RCD,X05,24,0.6739644759452046
RCD,X06,24,0.8698194993815415
RCF,C_100,24,0.9642802367179577
RCF,C_101,24,0.9209397678672063
RCF,C_110,24,0.9092830812000159
RCF,C_120,24,0.8989274990912884
RCF,C_130,24,0.8209602123040683
RCF,C_140,24,0.8110821150390342
RCF,C_160,24,0.9523711607000878
RCF,C_300,24,0.6461698309247188
RCF,C_301,24,0.8234900512928311
RCF,C_320,24,0.750327596495264
RCF,C_330,24,0.19872402315966436
RCF,C_340,24,0.5682219400617127
RCF,C_400,24,0.9462506079873158
RCF,C_410,24,0.8969319465059347
RCF,C_430,24,0.15727234351619424
RCF,C_502,24,0.8280013645110653
RCF,X02,24,0.8503376814566372
RCF,X04,24,0.9495418038460058
RCF,X05,24,0.7130739502393542
RCF,X06,18,0.6522727272727272
RCU,C_140,24,0.588707072235458
RCU,X04,24,0.85856705883398
RCX,C_100,24,0.6979181023606935
RCX,C_101,24,0.6869548497802022
RCX,C_110,24,0.8817278707904169
RCX,C_120,24,0.9518411893938513
RCX,C_130,24,0.88389383821347
RCX,C_140,24,0.7922915812626027
RCX,C_160,24,0.8580166375393223
RCX,C_170,20,-0.055555555555555663
RCX,C_300,24,0.7934581165608154
RCX,C_301,24,0.9670103547199539
RCX,C_320,24,0.9292925509182672
RCX,C_330,24,0.5125660636360218
RCX,C_340,24,0.9048991877899348
RCX,C_400,24,0.7175268157433723
RCX,C_410,24,0.6702962268316418
RCX,C_430,24,0.6513322100984501
RCX,C_502,24,0.7892192012405221
RCX,X02,24,0.8326042539549614
RCX,X04,24,0.8608088407068174
RCX,X05,24,0.9103404620238884
RCX,X06,24,0.23952071364819819
RD1,C_100,24,0.9261615855516022
RD1,C_101,24,0.9096002738331724
RD1,C_110,24,0.8102191475321133
RD1,C_120,24,0.7053108597967152
RD1,C_130,24,0.8433421585214169
RD1,C_140,24,0.9641393728008394
RD1,C_300,23,-0.09846497348590577
RD1,C_301,24,0.9407425596030141
RD1,C_320,24,0.8813380960268488
RD1,C_330,24,0.9116135214990166
RD1,C_340,24,0.8097035715584273
RD1,C_400,24,0.9748091677472975
RD1,C_410,24,0.957918549527506
RD1,C_430,24,0.837067654187184
RD1,C_502,24,0.8690969674771721
RD1,X02,24,0.7637271683412253
RD1,X04,24,0.9515116380163923
RD1,X05,24,0.7202343390645708
RD1,X06,24,0.813585146664349
RD8,C_100,24,0.4680232754540457
RD8,C_101,24,0.9489462657512882
RD8,C_110,24,0.7982690363900983
RD8,C_120,24,0.7069347706442488
RD8,C_130,24,0.7322525810141355
RD8,C_140,24,0.905469603455036
RD8,C_300,24,0.606898332720532
RD8,C_301,24,0.9485371648597144
RD8,C_320,24,0.8900187090463935
RD8,C_330,24,0.48995199058554484
RD8,C_340,24,0.9419806112635449
RD8,C_400,24,0.8703162098303777
RD8,C_410,24,0.6940796568139646
RD8,C_430,24,0.47473161990293317
RD8,C_502,24,0.932061747015605
RD8,X02,24,0.9570874958893308
RD8,X04,22,0.7946176991609388
RD8,X05,24,0.6592059211440779
RD8,X06,24,0.8347205052888959
RDE,C_100,24,0.8080994540733233
RDE,C_101,24,0.9153061904576919
RDE,C_110,24,0.6624265097709446
RDE,C_120,24,0.9277789260849854
RDE,C_130,24,0.8520503921982668
RDE,C_140,24,0.9387643659544286
RDE,C_160,24,0.7845796389568668
RDE,C_170,14,-0.1572449642625081
RDE,C_300,24,0.9041072674164693
RDE,C_301,24,0.8911277711595547
RDE,C_320,24,0.771670407391431
RDE,C_330,24,0.8275486629567332
RDE,C_340,24,0.8260105699295135
RDE,C_400,24,0.5718194996840911
RDE,C_410,24,0.9843054448704792
RDE,C_430,24,0.5922895130375816
RDE,C_502,24,0.7748545251297336
RDE,X02,24,0.7184673251756939
RDE,X03,16,0.17852062588904688
RDE,X04,24,0.5428431618299078
RDE,X05,24,0.9122849534317264
RDE,X06,24,0.8254935877656365
RDR,C_110,24,0.7834090015942266
RDR,C_410,22,0.8452894617568762
RDR,X05,21,0.8558463755911858
RDU,C_100,24,0.8226010740091181
RDU,C_101,24,0.9578316726914682
RDU,C_110,24,0.701340605203046
RDU,C_120,24,0.9357491950778687
RDU,C_130,24,0.9679616114993973
RDU,C_140,24,0.8450917751003534
RDU,C_160,24,0.8417661882121411
RDU,C_300,23,0.008556325192527301
RDU,C_301,24,0.9428059241885179
RDU,C_320,24,0.9747726368079251
RDU,C_330,24,0.811359478779601
RDU,C_340,24,0.988789794199915
RDU,C_400,24,0.6683601085979843
RDU,C_410,24,0.8790874797671863
RDU,C_430,24,0.22497543600980005
RDU,C_502,24,0.9690005415913696
RDU,X02,24,0.9495690218397894
RDU,X03,17,0.13687808808100305
RDU,X04,24,0.7595446282682867
RDU,X05,24,0.6273274867468629
RDU,X06,24,0.913569862661091
REF,C_100,24,0.9042879082956149
REF,C_101,24,0.8477625566476064
REF,C_110,24,0.9865068714161713
REF,C_120,24,0.6238414464538738
REF,C_130,24,0.7344071232427525
REF,C_140,24,0.8613292986796405
REF,C_301,24,0.800719707171731
REF,C_320,24,0.9335987350938416
REF,C_330,24,0.7708133560194744
REF,C_340,24,0.888703019508929
REF,C_400,24,0.9238378615316422
REF,C_410,24,0.33270259024983345
REF,C_430,24,0.8678441757631444
REF,C_502,24,0.7533142201555406
REF,X02,24,0.9618627027145538
REF,X04,24,0.7437574211121789
REF,X05,24,0.7707509122518975
REF,X06,24,0.5580348210520631
REM,C_100,24,0.7721678392678675
REM,C_101,24,0.5010615054316273
REM,C_110,24,0.6377888384536744
REM,C_120,24,0.899065167512403
REM,C_130,24,0.8781361864889693
REM,C_140,24,0.7945402460247809
REM,C_160,24,0.6691904908344675
REM,C_300,24,0.3948421142035093
REM,C_301,24,0.7581328420287731
REM,C_320,24,0.7870793375313827
REM,C_330,24,0.6394958999207864
REM,C_340,24,0.7862804252956423
REM,C_410,24,0.7457954434598603
REM,C_430,24,0.9744041994822976
REM,X02,24,0.7491451195777079
REM,X04,24,0.46785598843705734
REM,X05,24,0.6401814244695626
REM,X06,24,0.8447042416592067
REN,X02,24,0.29850751856937063
REN,X06,24,0.38153216250087973
REP,C_502,24,0.6516054476675522
REP,X06,24,0.8965017817034429
RET,C_130,24,0.3058806956310201
RET,C_150,24,0.9623032039870864
RET,C_400,24,0.982128330410465
RET,X02,24,0.9107686188532993
RET,X03,24,0.8350322174462809
RET,X05,24,0.9308614223119388
RF4,C_100,23,0.8508923805819989
RF4,C_101,23,0.9507007094799376
RF4,C_110,23,0.8483542520231186
RF4,C_120,23,0.8393894894625676
RF4,C_130,23,0.7935977139303261
RF4,C_140,23,0.9067453783997147
RF4,C_150,23,0.947008442148634
RF4,C_300,21,0.1559331297749019
RF4,C_301,23,0.9434632941188109
RF4,C_320,23,0.6549048133276383
RF4,C_330,23,0.8813732189580018
RF4,C_340,23,0.9725278910241669
RF4,C_400,23,0.8666055637496399
RF4,C_410,23,0.8652394801224415
RF4,C_430,23,0.5297407647594689
RF4,C_502,23,0.9107238307495783
RF4,X02,23,0.897608440589987
RF4,X04,23,0.8694883233531183
RF4,X05,23,0.8180750849924584
RF4,X06,23,0.7497544496788591
RFF,C_100,24,0.7952160711777169
RFF,C_101,24,0.9712397121551967
RFF,C_110,24,0.9088533002496076
RFF,C_120,24,0.9119294982603018
RFF,C_130,24,0.9635087787680887
RFF,C_140,24,0.6674126771981556
RFF,C_300,24,0.6232061438360302
RFF,C_301,24,0.9243701929665556
RFF,C_320,24,0.9331316144435853
RFF,C_330,24,0.7988667735894327
RFF,C_340,24,0.9410716033556105
RFF,C_410,24,0.6145017189065058
RFF,C_430,24,0.33254669946661175
RFF,C_502,24,0.848393800708106
RFF,X02,24,0.9558998880866685
RFF,X04,24,0.8826361249704157
RFF,X06,24,0.8503488211273522
RFR,C_100,24,0.5566223845526449
RFR,C_101,24,0.8443575522824375
RFR,C_110,24,0.8516201835466385
RFR,C_120,24,0.9617059865279137
RFR,C_130,24,0.9804909441620704
RFR,C_140,24,0.49207802965420844
RFR,C_300,24,0.29795347656260235
RFR,C_301,24,0.6443865573246923
RFR,C_320,24,0.9341610932888744
RFR,C_330,24,0.8470138085000878
RFR,C_340,24,0.8524518292620699
RFR,C_410,24,0.8853610235834909
RFR,C_430,24,0.22329534900463507
RFR,C_502,24,0.6801896746094332
RFR,X02,24,0.9320627598106985
RFR,X04,24,0.8405037515152465
RFR,X05,24,0.8055296411820884
RFS,C_100,24,-0.05567627087735583
RFS,C_101,24,0.8103978946532913
RFS,C_110,24,0.6075160976798597
RFS,C_120,24,0.9357297575079924
RFS,C_130,24,0.9142235960423613
RFS,C_140,24,0.8386278599006052
RFS,C_300,24,0.6899178655124097
RFS,C_301,24,0.6931716051641262
RFS,C_320,24,0.9728508535685054
RFS,C_330,24,0.8831443027142074
RFS,C_340,24,0.9448550399669308
RFS,C_410,24,0.7225635414147048
RFS,C_502,24,0.7675324692574006
RFS,X02,24,0.7679036352907119
RFS,X04,24,0.5250097829984686
RFS,X05,24,0.9614114827535628
RGM,C_170,24,0.976427460197724
RGM,C_320,24,0.8426467874905853
RGM,C_340,24,0.9701647227402382
RGN,C_100,24,0.8639933714695172
RGN,C_101,24,0.9657760203471983
RGN,C_110,24,0.8578439645770887
RGN,C_120,24,0.9743676732986758
RGN,C_130,24,0.8929002993485149
RGN,C_140,24,0.8122206377501583
RGN,C_160,24,0.8318959720195108
RGN,C_300,24,0.5104883388894006
RGN,C_301,24,0.8832280181606377
RGN,C_320,24,0.8643237353931712
RGN,C_330,24,0.7791190062450907
RGN,C_340,24,0.7882879356925041
RGN,C_400,24,0.9689668376807495
RGN,C_410,24,0.940527019445152
RGN,C_430,24,0.9458623147223498
RGN,C_502,24,0.8095239569194491
RGN,X02,24,0.9188415033598938
RGN,X03,24,0.8011991294584911
RGN,X04,24,0.8892432626936152
RGN,X05,24,0.9333678780070351
RGN,X06,24,0.6423502678543718
RGP,C_100,24,0.898223079198048
RGP,C_101,24,0.8454697233328525
RGP,C_110,24,0.9664691797485113
RGP,C_120,24,0.8832046553589387
RGP,C_130,24,0.8891043172290695
RGP,C_140,24,0.5923219549053035
RGP,C_160,24,0.9464513625199995
RGP,C_300,24,0.7726354652402487
RGP,C_301,24,0.8974792090039064
RGP,C_320,24,0.8672400221009159
RGP,C_330,24,0.9218774281528178
RGP,C_340,24,0.890379089381337
RGP,C_400,24,0.894783012539824
RGP,C_410,24,0.6978098498534508
RGP,C_430,24,0.5185362282761524
RGP,C_502,24,0.861577046300219
RGP,X02,24,0.6354820578204126
RGP,X04,24,0.7980994340399862
RGP,X05,24,0.8634398910092007
RGR,C_100,24,0.7656419535234006
RGR,C_101,24,0.9115250555278149
RGR,C_110,24,0.9539386427851758
RGR,C_120,24,0.8312968249837215
RGR,C_130,24,0.8041586888923671
RGR,C_160,24,0.7829751564878984
RGR,C_300,24,0.7640818238665454
RGR,C_301,24,0.8425382635144038
RGR,C_320,24,0.9305175390378588
RGR,C_330,24,0.9491854531018344
RGR,C_340,24,0.9556399731145968
RGR,C_400,24,0.5485378028204261
RGR,C_410,24,0.7162549378297114
RGR,C_430,24,0.6160063633999486
RGR,C_502,24,0.865670720985718
RGR,X02,24,0.9045653382272955
RGR,X03,20,0.841148785369719
RGR,X04,24,0.8150221239508753
RGR,X05,24,0.8049095270801043
RGR,X06,24,0.8310442146177348
RGT,C_100,24,0.7229518302138818
RGT,C_101,24,0.954122298976341
RGT,C_110,24,0.9211586351176173
RGT,C_120,24,0.8675743854832596
RGT,C_130,24,0.869993513532421
RGT,C_140,24,0.8866968329430069
RGT,C_150,24,0.9190012665277952
RGT,C_160,24,0.917039700386673
RGT,C_300,24,0.7694051033558068
RGT,C_301,24,0.9456069418381531
RGT,C_320,24,0.912893846838427
RGT,C_330,24,0.9573742154367704
RGT,C_340,24,0.7979590255193542
RGT,C_400,24,0.9074933488062873
RGT,C_410,24,0.6334722580890648
RGT,C_430,24,0.8041680681837996
RGT,C_502,24,0.7650793001018212
RGT,X02,24,0.6352949854496504
RGT,X03,23,0.2949953845654178
RGT,X04,24,0.5765927106010458
RGT,X05,24,0.21816433623841058
RGT,X06,24,0.8555993701567582
RH5,C_100,24,0.6614817979389221
RH5,C_101,24,0.7875602566574813
RH5,C_110,24,0.5181996416960881
RH5,C_120,24,0.7758968692467756
RH5,C_130,24,0.907247148035908
RH5,C_140,24,0.9346998131753428
RH5,C_160,24,0.7997481112095046
RH5,C_170,24,0.7958972073100715
RH5,C_300,24,0.17833201456276507
RH5,C_301,24,0.9026478931187996
RH5,C_320,24,0.87652874322892
RH5,C_330,24,0.8567904115428879
RH5,C_340,24,0.9462004681085184
RH5,C_400,24,0.698048568331252
RH5,C_410,24,0.6974591831374988
RH5,C_430,24,0.6620580089301753
RH5,C_502,24,0.9420545469433779
RH5,X02,24,0.7433824748676546
RH5,X04,24,0.6795860035527321
RH5,X05,24,0.5636615368169313
RH5,X06,24,0.8343190952735375
RH8,C_100,24,0.9209151463709444
RH8,C_101,24,0.9586338523817522
RH8,C_110,24,0.7171443563474894
RH8,C_120,24,0.8920182444103809
RH8,C_130,24,0.8405068554321129
RH8,C_140,24,0.7434816582904316
RH8,C_160,24,0.7997099263372724
RH8,C_170,18,0.5363636363636365
RH8,C_300,24,0.8261732906043391
RH8,C_301,24,0.9338653970709841
RH8,C_320,24,0.8461942915745619
RH8,C_330,24,0.9305714433843734
RH8,C_340,24,0.8841945521323625
RH8,C_400,24,0.46815808440476714
RH8,C_410,24,0.6291591404060415
RH8,C_430,24,0.6679038859731851
RH8,C_502,24,0.9338867602434892
RH8,X02,24,0.9203943731844826
RH8,X04,24,0.8964267300512246
RH8,X05,24,0.8143233751899732
RH8,X06,24,0.7122625922447554
RHM,C_100,24,0.7663083551735543
RHM,C_101,24,0.8477769239975304
RHM,C_110,24,0.8723246526863642
RHM,C_120,24,0.7941243877219816
RHM,C_130,24,0.8917187593728201
RHM,C_140,24,0.9220159613107024
RHM,C_150,24,0.5359008117095855
RHM,C_170,24,0.927484446222113
RHM,C_300,24,0.538954411317771
RHM,C_301,24,0.8647129109943078
RHM,C_320,24,0.7150562862873575
RHM,C_330,24,0.8710304067113497
RHM,C_340,24,0.6557938061623795
RHM,C_400,24,0.8890156809849007
RHM,C_410,24,0.8541238234518373
RHM,C_430,24,0.8598125492614647
RHM,C_502,24,0.7414657906140123
RHM,X02,24,0.9505501011898398
RHM,X04,24,0.670851543882116
RHM,X05,24,0.7011949415950809
RHM,X06,24,0.6375390177676141
RHQ,C_100,15,0.16027976070780592
RHQ,C_101,15,0.7024314375203307
RHQ,C_110,15,0.822683513012519
RHQ,C_120,15,0.7225350648508441
RHQ,C_130,15,0.654341713598836
RHQ,C_140,15,0.9184818512607883
RHQ,C_150,15,0.9597837609014023
RHQ,C_160,15,0.7306121072923223
RHQ,C_170,15,0.6251457494895015
RHQ,C_300,12,-0.09650924693255865
RHQ,C_301,15,0.9071512821081678
RHQ,C_320,15,0.6631287643285428
RHQ,C_330,15,0.8640770862195948
RHQ,C_340,15,0.8959394487579032
RHQ,C_400,15,0.9741335341406113
RHQ,C_410,15,0.7913549271455278
RHQ,C_430,15,0.707618425719807
RHQ,C_502,15,0.9298990264015096
RHQ,X02,15,0.7876401450214242
RHQ,X05,15,0.7837691600425272
RHQ,X06,15,0.5324934142710861
RHU,C_100,24,0.8490768217459693
RHU,C_101,24,0.9197938193349678
RHU,C_110,24,0.502161028650698
RHU,C_120,24,0.9050438732210976
RHU,C_130,24,0.7797787684552282
RHU,C_140,24,0.6352092549750084
RHU,C_160,24,0.8724136926517854
RHU,C_301,24,0.871372603520452
RHU,C_320,24,0.7799563029195132
RHU,C_330,24,0.9386498808764604
RHU,C_340,24,0.63647878939662
RHU,C_410,24,0.3545395880825538
RHU,C_430,24,0.19528045067623387
RHU,C_502,24,0.8109489691545693
RHU,X02,24,0.9299183616347165
RHU,X04,24,0.7925530663728508
RHU,X05,24,0.44739204622664436
RHU,X06,24,0.803547419063215
RHW,C_100,24,0.7430335577724083
RHW,C_101,24,0.5886595892524835
RHW,C_110,24,0.541918436037794
RHW,C_120,24,0.7585313924433181
RHW,C_130,24,0.7769940056069065
RHW,C_140,24,0.5827137523380734
RHW,C_160,24,0.6291635946628868
RHW,C_301,24,0.8444476628704698
RHW,C_320,24,0.7907358717768699
RHW,C_330,24,0.6359933046373025
RHW,C_340,24,0.5915527508559201
RHW,C_400,24,0.6538893602093696
RHW,C_410,24,0.4841514816242763
RHW,C_502,24,0.8302585928546682
RHW,X02,24,0.759949635003771
RHW,X04,24,0.5172753023462935
RHW,X05,24,0.37580186437967894
RHW,X06,24,0.8658569217468881
RJ1,C_100,24,0.9245023631720941
RJ1,C_101,24,0.9348720929317517
RJ1,C_110,24,0.9650508779289613
RJ1,C_120,24,0.9797330115755863
RJ1,C_130,24,0.9497957911050563
RJ1,C_140,24,0.9426323619079985
RJ1,C_150,18,0.7528879668007258
RJ1,C_160,24,0.950506416609401
RJ1,C_170,24,0.6091610116585912
RJ1,C_300,24,0.9547605354645489
RJ1,C_301,24,0.9010932374907099
RJ1,C_320,24,0.8044225265915075
RJ1,C_330,24,0.9781932359824903
RJ1,C_340,24,0.8556193549303064
RJ1,C_400,24,0.9816874414075273
RJ1,C_410,24,0.9450700698821096
RJ1,C_430,24,0.9275960583863552
RJ1,C_502,24,0.9164941080062304
RJ1,X02,24,0.9844246959566733
RJ1,X03,24,0.5643755309661731
RJ1,X04,24,0.9781651283354331
RJ1,X05,24,0.9653025533244353
RJ1,X06,24,0.9731538507676789
RJ2,C_100,24,0.9356762692023515
RJ2,C_101,24,0.8955587790585726
RJ2,C_110,24,0.7721665233033095
RJ2,C_120,24,0.8972525476400222
RJ2,C_160,24,0.6367416178603947
RJ2,C_300,24,0.9384119613383366
RJ2,C_301,24,0.7711119647726798
RJ2,C_320,24,0.8351952117334147
RJ2,C_330,24,0.9533217633558373
RJ2,C_340,24,0.8912660952066147
RJ2,C_400,24,0.8272945507857238
RJ2,C_410,24,0.17737612452963297
RJ2,C_430,24,0.7553324106662836
RJ2,C_502,24,0.865015720452153
RJ2,X02,24,0.9302518522930819
RJ2,X04,24,0.9399392326244883
RJ2,X05,24,0.7550335280477943
RJ2,X06,24,0.4032013180959889
RJ6,C_100,24,0.8326207196613328
RJ6,C_101,24,0.6466735191395573
RJ6,C_110,24,0.8416614395847353
RJ6,C_120,24,0.8339942761424946
RJ6,C_140,24,0.9649031537561454
RJ6,C_160,24,0.7785054749764129
RJ6,C_300,24,0.2965103866901423
RJ6,C_301,24,0.7801816418614348
RJ6,C_320,24,0.785943197681932
RJ6,C_330,24,0.7951414937223816
RJ6,C_340,24,0.7917100415698191
RJ6,C_400,24,0.7326799782597758
RJ6,C_410,24,0.9477632628959965
RJ6,C_430,24,0.6587522500893399
RJ6,C_502,24,0.7385359425380812
RJ6,X02,24,0.8738636759434565
RJ6,X04,24,0.9782258130525997
RJ6,X05,24,0.6580591962256134
RJ6,X06,19,0.04411287732562846
RJ7,C_100,24,0.5726356520875033
RJ7,C_101,24,0.6718141555190814
RJ7,C_110,24,0.7990833981874006
RJ7,C_120,24,0.41692001997766365
RJ7,C_130,24,0.7250668011585566
RJ7,C_140,24,0.9563717805880817
RJ7,C_150,24,0.8824635431272916
RJ7,C_160,24,0.7729801689927936
RJ7,C_170,24,0.9188599184789986
RJ7,C_300,24,0.5292019278936437
RJ7,C_301,24,0.6093171964575533
RJ7,C_320,24,0.9026687663697188
RJ7,C_330,24,0.9625984978976584
RJ7,C_340,24,0.9138964771737813
RJ7,C_400,24,0.9229903133891243
RJ7,C_410,24,0.9383040344787601
RJ7,C_430,24,0.5276873731177224
RJ7,C_502,24,0.9446410346028732
RJ7,X02,24,0.9564486217327011
RJ7,X04,24,0.8162879330619812
RJ7,X05,24,0.9066878664293458
RJ7,X06,24,0.8836676929925534
RJ8,C_110,23,0.5349908759850491
RJ8,X02,24,0.8718826602048467
RJC,C_100,24,0.9363554957744237
RJC,C_101,24,0.6754947072364966
RJC,C_110,24,0.8564192345399467
RJC,C_120,24,0.9143796031708644
RJC,C_130,24,0.9830259577900808
RJC,C_140,24,0.8182767737997381
RJC,C_160,24,0.9170373098980793
RJC,C_300,24,0.2996608058914378
RJC,C_301,24,0.8828660433138366
RJC,C_320,24,0.9658742360366372
RJC,C_330,24,0.9245190828260956
RJC,C_340,24,0.9492372247791752
RJC,C_410,24,0.8510744166157672
RJC,C_430,24,0.394971309837689
RJC,C_502,24,0.5980789478033675
RJC,X02,24,0.9613950467453491
RJC,X04,24,0.5583504699403513
RJC,X05,24,0.8315526956634964
RJC,X06,24,0.28078282749576755
RJE,C_100,24,0.9504636003456578
RJE,C_101,24,0.7918069935090266
RJE,C_110,24,0.8002503535280295
RJE,C_120,24,0.7455141129132038
RJE,C_130,24,0.7870008228683008
RJE,C_140,24,0.8557064712145949
RJE,C_150,24,0.9283381444639371
RJE,C_160,24,0.8028715893451442
RJE,C_170,24,0.8260315614962648
RJE,C_301,24,0.9157972308293716
RJE,C_320,24,0.5042724646091671
RJE,C_330,24,0.681079218442999
RJE,C_340,24,0.9845807551830131
RJE,C_400,24,0.9322141253493249
RJE,C_410,18,0.4442407577146349
RJE,C_430,24,0.3496769760294716
RJE,C_502,24,0.9569531386607353
RJE,X02,24,0.8690877121667518
RJE,X04,24,0.3070952878773178
RJE,X05,24,0.680936723350506
RJE,X06,24,0.7913378589108616
RJL,C_100,24,0.8490888591728292
RJL,C_101,24,0.9467359698944081
RJL,C_110,24,0.7744930733952757
RJL,C_120,24,0.9579589469352445
RJL,C_130,24,0.7068066867413646
RJL,C_140,24,0.8161641978327094
RJL,C_150,17,0.5918640302493726
RJL,C_160,17,0.4804835924006909
RJL,C_300,24,0.7743142592063208
RJL,C_301,24,0.9769038587321505
RJL,C_320,24,0.7224989292310943
RJL,C_330,13,0.5555555555555556
RJL,C_340,24,0.8305122965195254
RJL,C_400,14,0.8411175394499144
RJL,C_410,24,0.9025210977102698
RJL,C_430,24,0.6879894764426611
RJL,C_502,24,0.9200384048280341
RJL,X02,24,0.8526804216300448
RJL,X04,24,0.9135055935676835
RJL,X05,24,0.7765299226700362
RJL,X06,24,0.8733615231164065
RJN,C_100,24,0.7456943966450534
RJN,C_101,24,0.7517212156217256
RJN,C_110,24,0.8357821461678764
RJN,C_120,24,0.7771429388308102
RJN,C_130,24,0.933875545012031
RJN,C_160,24,0.6572537530474619
RJN,C_300,24,0.5271439719114048
RJN,C_301,24,0.6708928790642158
RJN,C_320,24,0.21652285087437928
RJN,C_340,24,0.8328017308998122
RJN,C_430,24,0.8724042754498502
RJN,C_502,24,0.6517072580843344
RJN,X02,24,0.6703806949576122
RJN,X04,24,0.7965462871947342
RJN,X05,24,0.8206230424922861
RJN,X06,18,0.3219036487313481
RJR,C_100,24,0.9600988260131912
RJR,C_101,24,0.9806523027759345
RJR,C_110,24,0.9273816024760729
RJR,C_120,24,0.8559432522618889
RJR,C_130,24,0.9496755486726336
RJR,C_140,24,0.5910912252739572
RJR,C_160,24,0.8372916714971128
RJR,C_300,24,0.5235320347948114
RJR,C_301,24,0.9638120367599633
RJR,C_320,24,0.9399064171406349
RJR,C_330,24,0.8967387834086075
